id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
8c1873c1-00ca-4a54-bcd9-2ba9d8a2fd6e;11.4;0.044;45.0;204.0;0.99713;3.15;0.46;5
f85822aa-64fc-4479-ad89-5bd1f01429fd;0.9;0.032;25.0;98.0;0.99274;3.16;0.42;5
775e7c27-9e92-4973-862d-f730281289d8;19.35;0.07;67.0;207.0;1.00118;3.39;0.53;5
57fe11ee-2caf-4c11-ad29-39b85ad01e33;7.9;0.031;23.0;118.0;0.99176;3.05;0.46;7
fcd68d95-a334-45d6-9c08-fa4418e19b4a;11.75;0.045;53.0;198.0;0.9969;3.26;0.55;5
ba2778ff-1c2d-4aa4-946d-d1d7db52d5f7;7.7;0.096;28.0;210.0;0.99771;3.56;0.72;5
abf1d184-6f64-4940-85be-390063cca83f;3.0;0.036;17.0;117.0;0.99411;3.36;0.68;6
a2dee5d3-360a-4bf6-93d6-0c3117f6c0f4;7.7;0.096;28.0;210.0;0.99771;3.56;0.72;5
3e64a9d3-268f-4822-9155-939fd8a90211;3.0;0.036;17.0;117.0;0.99411;3.36;0.68;6
ac3c708c-a0e9-44e4-83d4-9323aa97e77a;1.5;0.04;32.0;172.0;0.99194;3.27;0.48;6
b9be9834-87d5-4a4b-bb88-e29a4d3a8130;7.5;0.04;70.0;230.0;0.99558;3.14;0.55;6
afbc9346-42fd-4b75-bac3-6461ef3c8f81;1.5;0.04;32.0;172.0;0.99194;3.27;0.48;6
c8865add-72f9-40bc-bc80-48af5faa4c6d;7.5;0.04;70.0;230.0;0.99558;3.14;0.55;6
2f5bdac8-8ab0-4f18-bba3-21c5d1df97b8;8.3;0.042;61.0;195.0;0.99577;3.22;0.46;5
dbd3ec7a-55a8-476f-b2e1-f08e2597837c;7.05;0.045;50.0;177.0;0.99564;3.23;0.42;5
a20ee12d-171e-468c-ab9c-03841f032e9e;8.4;0.044;60.0;198.0;0.99578;3.21;0.47;5
f712c486-b875-4a90-8281-203449640665;13.9;0.054;63.0;229.0;0.99888;3.11;0.5;6
1f1064e6-2e53-4e6d-894a-700ee37dddcb;17.5;0.045;48.0;253.0;1.00014;3.02;0.56;6
d9bc864c-7efc-45f8-83c9-1f084dbbc138;5.6;0.034;9.0;148.0;0.99441;3.17;0.5;4
8859ed11-8041-46c2-a2a1-238f8678c0cc;9.4;0.056;29.0;183.0;0.99594;3.17;0.43;5
53fa893e-5d79-4973-9013-4fb03455d31f;4.8;0.05;34.0;150.0;0.99437;3.13;0.5;6
b5752561-e6ad-4f90-b2f2-6963b60a4fdf;9.4;0.056;29.0;183.0;0.99594;3.17;0.43;5
1c5b685c-9745-4688-b268-39720d14f1d0;9.7;0.042;36.0;130.0;0.9979;3.48;0.75;6
194b2105-d377-4675-8817-6d76aeec65b1;6.3;0.147;49.0;159.0;0.99434;3.14;0.47;5
d4b69c67-05b2-4bcb-8c11-a6b18fbac7f6;1.6;0.028;13.0;168.0;0.99203;3.17;1.06;6
fbc4cf86-fced-4069-b0f5-88f601418517;14.6;0.063;32.0;201.0;0.998;3.0;0.45;5
4da335ec-2a0e-465a-9338-a2a2bb6caa34;2.5;0.052;40.0;219.5;0.99316;3.15;0.6;5
0f011fba-9019-4d98-9326-6ce82511bf01;14.6;0.063;32.0;201.0;0.998;3.0;0.45;5
6a74982a-ffac-4e2e-a098-62d0ccd4122b;2.6;0.051;40.5;210.0;0.99314;3.15;0.61;5
c66caa03-3136-4edf-b1dd-2ae285868f58;2.5;0.052;40.0;210.0;0.99316;3.15;0.6;5
9ef2b10e-389d-42de-8420-676018d48e16;8.2;0.042;21.0;133.0;0.99612;3.43;0.64;6
251c1959-5200-4312-8ee3-1f702b1100ed;1.5;0.04;19.0;114.0;0.99295;3.36;0.62;6
f8195032-ecb2-45b3-9a95-d777d9fdb18a;2.3;0.043;61.0;181.0;0.99394;3.45;0.63;6
918c31a5-2e9b-4b65-a9b8-49ccbfb3b018;10.0;0.037;38.0;157.0;0.99642;3.28;0.52;5
53819c16-8dc3-4e13-9579-b3fd2ac80466;10.0;0.037;38.0;157.0;0.99642;3.28;0.52;5
e9c1a411-ec2c-4d0c-a301-cde12d4e4c06;1.6;0.027;35.0;136.0;0.99248;3.38;0.54;7
00a274ac-45d5-4592-8eb1-d4350be725df;1.6;0.027;36.0;141.0;0.99268;3.53;0.56;6
f5aaa484-6ae1-4141-9c5a-50516c1cf407;16.0;0.036;58.0;201.0;0.99954;3.3;0.67;5
2c95e051-a109-431a-8d3e-32e38fb1dc84;10.4;0.031;47.0;194.0;0.99692;3.07;0.58;6
fa69ea72-ed4c-418a-bd22-8abe186f5b99;7.4;0.037;36.0;156.0;0.99592;3.19;0.54;6
69662657-0ddb-4285-8f41-5734256f05e0;7.4;0.037;36.0;156.0;0.99592;3.19;0.54;6
358fb84c-b33e-459a-97f1-e7a8a7970dd5;10.4;0.031;47.0;194.0;0.99692;3.07;0.58;6
27e244d7-3792-43c9-88d0-6025adef9c4c;16.05;0.045;31.0;147.0;0.99822;3.08;0.52;5
38644de7-2052-47c7-b2b3-572d45c94313;16.05;0.045;31.0;147.0;0.99822;3.08;0.52;5
a8fa2f3f-f3bf-4710-9c10-3b64f0fb5ed6;2.6;0.053;11.0;71.0;0.99402;2.89;0.49;5
7128c1e8-4034-4c1b-ad51-93013790d84d;2.5;0.053;12.0;72.0;0.99404;2.89;0.48;5
aa49e7a6-0a24-4b03-942d-3a64113a9fbd;10.8;0.039;37.0;184.0;0.99787;3.47;0.58;7
c4366ce3-5c28-4a33-9382-39221846f31a;1.2;0.053;35.0;124.0;0.99347;3.08;0.46;5
b0e66a9a-b367-4008-be04-5a843e424301;12.1;0.041;53.0;161.0;0.99838;2.98;0.44;5
a87885c3-7757-43f9-b352-44edfbe7d640;11.95;0.04;51.0;159.0;0.99839;2.98;0.44;5
4a15f062-5454-49d4-a166-7614da08ead2;1.7;0.038;27.0;128.0;0.99375;3.2;0.62;6
69c7d3f4-4190-4688-a63f-d82f084955ed;0.8;0.029;26.0;77.0;0.99155;3.25;0.51;6
068263ca-c78f-4399-86f4-7e9304a51f11;1.4;0.049;29.0;118.0;0.9936;3.21;0.41;5
30128c99-3857-4eb6-957d-b5de712547c2;1.3;0.056;34.0;176.0;0.99434;3.1;0.51;5
590d58ce-7780-4a77-a9e2-ba3430fa4748;6.3;0.022;23.0;174.0;0.9922;3.54;0.5;7
cff4a707-20cb-4db8-a66d-3259c3719f02;10.3;0.032;12.0;97.0;0.99571;3.13;0.4;6
24d93795-2159-4a9e-a978-da6c1b7df936;15.55;0.043;20.0;142.0;0.99658;3.11;0.54;6
09247e46-61bd-43d2-b326-0cbb79e35fe8;1.5;0.035;17.0;83.0;0.99076;3.32;0.44;7
a23240f6-a8b3-4d0f-8146-4d1f1f744793;1.5;0.071;19.0;117.0;0.99496;3.22;0.53;5
de15f1ec-e816-4a93-87a2-f1e9c410390e;1.4;0.142;52.0;148.0;0.9937;3.08;0.49;6
92af8464-aaa5-4e5f-8c7f-6c72a7ac39bb;1.5;0.035;17.0;83.0;0.99076;3.32;0.44;7
be9a2566-b099-45a2-bd48-b473bdb8ceb4;7.9;0.047;58.0;215.0;0.99542;3.19;0.48;6
6052a23c-7c51-4ead-a43a-622d6310eec5;13.0;0.052;18.0;143.0;0.99825;3.37;0.49;6
4317d57f-ecb3-4cc1-b5b1-b388dd37d243;1.0;0.049;22.0;113.0;0.99289;3.24;0.61;5
f9adff5b-2981-41cc-9f8a-2cf9278007da;4.85;0.041;39.5;216.5;0.99432;3.1;0.5;6
8996745b-352e-4d0c-b64a-3d45013bfdd8;7.1;0.047;54.0;201.0;0.99523;3.19;0.48;6
6a9de316-2217-4e6c-be8b-200166afa1d4;7.9;0.047;58.0;215.0;0.99542;3.19;0.48;6
37eadfa6-8a6b-4d36-aff4-5f5e2f7fbdb9;7.5;0.05;55.0;191.0;0.9959;3.17;0.49;5
963e9c7c-0f19-4e12-ac5f-ac4ea5da5fea;7.6;0.045;61.0;204.0;0.99543;3.1;0.55;6
0f620f09-29f6-4395-a24f-c97c060c5967;10.3;0.079;37.0;122.0;0.99662;3.02;0.45;5
132ccd30-1ad3-4a18-9bb9-735f5a6cd65f;1.7;0.034;25.0;122.0;0.99088;2.97;0.51;6
226e2481-439d-4fd8-9ca5-b5b7a787fcf8;1.7;0.034;25.0;122.0;0.99088;2.97;0.51;6
ab2a3101-214c-44b5-a588-5244f2ab8767;19.95;0.074;32.0;174.0;0.99922;3.19;0.44;6
1451d6eb-7453-48e8-92dc-f311793e4b6c;7.7;0.036;11.0;110.0;0.9966;3.33;0.76;6
665f13e5-a33b-4c0d-a643-d60d2ed2bc41;5.3;0.075;49.0;201.0;0.99466;3.21;0.43;5
c37214ef-bcec-4aff-8715-8306b3666f1e;19.95;0.074;32.0;174.0;0.99922;3.19;0.44;6
51b044c5-8732-41f0-aee9-88e630a143f6;12.7;0.054;20.0;139.0;0.99836;3.16;0.5;4
ca8c5cdf-f926-4081-a257-bb97227fccb3;12.7;0.054;20.0;139.0;0.99836;3.16;0.5;4
589c77ac-107c-437f-a6f4-6865e32727d4;1.5;0.043;45.0;155.0;0.99238;3.19;0.48;5
293f851f-ec01-4227-81e4-15c0bfcfca1b;11.3;0.031;13.0;96.0;0.99645;3.11;0.4;5
9e4e025f-01d3-41cc-b23c-d93ce85aeaed;18.1;0.046;32.0;133.0;1.0;3.27;0.48;5
aaa9bdd7-2815-4c8d-9ddd-0bc071ffd283;18.1;0.046;32.0;133.0;1.0;3.27;0.48;5
e8e51bbb-711b-4fca-ba8a-79bce25fffd0;7.0;0.039;37.0;175.0;0.99376;3.32;0.49;6
9c8cf2ef-4353-46c5-89ff-fcaf96257c86;18.1;0.046;32.0;133.0;1.0;3.27;0.48;5
8706431b-0541-4503-91f6-714b59460e4b;6.4;0.039;39.0;191.0;0.99513;3.14;0.52;5
69693161-bce3-42d2-9419-581a02b49701;1.4;0.045;11.0;119.0;0.99556;3.17;0.47;4
7242b657-50eb-4fd3-b635-1bb320b702a0;1.4;0.045;11.0;119.0;0.99556;3.17;0.47;4
358fe796-a0cf-4370-b3b4-8513298c4094;3.1;0.054;54.0;174.0;0.99543;3.21;0.43;6
e4441de6-4c37-49ce-a4d7-ee5431f51360;14.1;0.053;37.0;194.0;0.99886;3.2;0.63;6
9b903d16-5529-4018-8fc0-226f73b59a73;7.7;0.044;63.0;212.0;0.99526;3.22;0.48;6
d00b65ea-3e49-41fe-ac2c-d647ba79eadf;5.2;0.032;36.0;140.0;0.99166;3.35;0.47;7
806af419-55b6-4cf3-a0d5-9d40d6df95e1;11.6;0.045;45.0;178.0;0.99691;3.33;0.43;6
781460f5-b253-46dd-aeca-5661d1606f94;10.4;0.053;18.0;134.0;0.99732;3.12;0.68;5
df675212-53e5-4c1c-84dc-dec2b800b95b;7.5;0.045;46.0;203.0;0.99573;3.26;0.46;6
29155625-dd2a-4a4d-bd68-72e7aa4f9b97;11.2;0.058;68.0;215.0;0.99656;3.19;0.6;6
1871e345-8d29-4311-b173-a0bd83ed049b;0.8;0.043;20.0;67.0;0.99112;3.28;0.48;6
574c73b3-94e9-4fc1-859f-2b5c4c62a4c2;1.4;0.032;13.0;145.0;0.99214;3.07;0.52;5
cb76988f-2829-4640-8f1a-421de27ae2ab;4.7;0.029;34.0;148.0;0.99165;3.36;0.49;7
d5d94774-4b9e-4dda-9bb9-dfc8b8dc009f;3.1;0.018;15.0;37.0;0.99004;3.02;0.52;7
127ccc07-ea47-4f3b-b8af-d4854a77a86e;4.0;0.038;33.0;170.0;0.99463;3.27;0.64;6
735c7a42-2e02-41aa-9368-c482db50a3b1;11.3;0.034;61.0;224.0;0.99683;3.14;0.56;6
f77ff036-4694-4d89-aa82-fc5bcb8aeced;3.1;0.018;15.0;37.0;0.99004;3.02;0.52;7
81b48f38-c1f3-4974-9fde-ecea66c89679;8.1;0.04;67.0;216.0;0.99596;3.24;0.5;5
d39f7b2b-4525-4593-baf2-34717133b9b7;14.8;0.054;28.0;174.0;0.99898;3.18;0.49;5
5cb8525b-97f3-46ad-8dd8-8cee4d99d9b5;1.4;0.029;35.0;138.0;0.99114;3.36;0.6;7
74d416e4-e6a7-46f1-b692-700f168588e1;8.1;0.121;32.0;162.0;0.99508;3.17;0.38;8
862b86c2-920e-4f5d-9ddc-044c09becd50;3.5;0.053;41.0;174.0;0.99306;3.22;0.41;5
e437c054-3413-4ba8-a364-953e56c843a0;14.8;0.054;28.0;174.0;0.99898;3.18;0.49;5
ab43ac1c-85b3-4cd0-8882-abcf20e8c9b3;8.1;0.121;32.0;162.0;0.99508;3.17;0.38;8
704ad432-9a33-42df-9a0f-8e8e9de28b4f;1.4;0.029;35.0;138.0;0.99114;3.36;0.6;7
91089652-1993-4bee-8e77-a168c03aee80;1.5;0.036;29.0;108.0;0.99342;3.27;0.51;6
4782b7c7-2a6d-41a5-b438-29af8af66f42;1.5;0.037;27.0;109.0;0.99345;3.38;0.5;6
c738ca15-b840-46a5-addb-9bddafb9ed2a;12.8;0.044;26.0;158.0;0.99772;3.24;0.47;5
06a28518-9881-4246-b4ad-c69e4f813456;1.6;0.036;57.0;163.0;0.99239;3.38;0.59;6
1e7b79f8-2160-49bd-b3b8-f34e86c00fcb;7.1;0.049;8.0;178.0;0.99502;3.16;0.38;4
1d18b79a-82ad-4936-9368-220e629b7c25;7.1;0.049;8.0;178.0;0.99502;3.16;0.38;4
b4adabe8-cab4-4c51-839e-cccd54160d3d;11.2;0.046;53.0;149.0;0.99479;3.21;0.34;5
ab2ae225-5cbd-4afb-8d86-0b9b86d98b24;1.7;0.043;19.0;95.0;0.99207;3.17;0.46;7
24fe0b9c-4079-4bfc-8a36-022316a490c6;6.7;0.029;21.0;162.0;0.99497;3.08;0.5;6
3bcdcbae-c547-47fb-9ebb-74f6ff084623;17.3;0.046;15.0;110.0;0.99828;3.15;0.42;6
f8d2883f-acea-42aa-b5e7-9b0e37df6239;8.6;0.032;30.0;142.0;0.99542;3.28;0.44;6
b3f5e1c7-8611-4080-8d97-09978cd57f99;8.6;0.032;30.0;142.0;0.99542;3.28;0.44;6
87c119c2-94a7-4455-9b1c-1846f1352e69;1.5;0.028;20.0;111.0;0.99228;3.41;0.5;5
21ecf352-3e6e-4589-9f2b-ccadc8342aa4;12.1;0.03;34.0;177.0;0.99706;3.13;0.47;5
5fbc501a-d025-4bf4-8a83-63b58bd0a2c8;6.7;0.029;21.0;162.0;0.99497;3.08;0.5;6
0576ef40-5ff5-4f8a-b3cb-ff5db2dea51c;10.7;0.029;19.5;166.0;0.99669;3.13;0.48;5
97f79558-7ad2-4a0f-8931-32c9166b9ba7;17.3;0.046;15.0;110.0;0.99828;3.15;0.42;6
c962fd84-bdd2-44e4-af6b-b0e08d7d57d4;1.8;0.036;28.0;117.0;0.99269;3.24;0.48;6
8d5f2aa9-b942-4fcd-ba4c-d3b35068b480;1.4;0.041;17.0;159.0;0.99196;3.25;0.53;6
85a661e9-a98a-4cd1-aa90-e9b36412b6e7;7.5;0.046;26.0;175.0;0.99662;3.32;0.54;5
d9b9695a-6f9c-4408-b484-9a967b821e37;4.8;0.052;27.0;128.0;0.99475;3.21;0.48;5
0ce28e13-086e-4546-a62d-8318da34d7d3;7.1;0.045;62.0;209.0;0.99544;3.2;0.53;6
98678f64-dfc0-432a-9ae5-9da5b06587c4;16.9;0.052;51.0;188.0;0.99944;3.09;0.62;5
cbadabf6-eb9d-4775-90d1-bc8c0ca95576;4.8;0.052;27.0;128.0;0.99475;3.21;0.48;5
e6618d94-6cd2-4548-a693-f2cc6fddf8ec;7.1;0.045;62.0;209.0;0.99544;3.2;0.53;6
f9a0735d-b273-401b-ba37-d93441e1b122;11.3;0.046;8.0;110.0;0.9966;3.07;0.46;5
cb1d41c2-1439-4ced-b8cb-132ba412f47d;1.1;0.043;63.0;146.0;0.99066;3.13;0.72;7
b7a5cd7f-379f-47fb-94ba-e0af758850ba;1.2;0.043;67.0;150.0;0.9907;3.14;0.73;7
2b977da1-7708-4cef-8cd8-d8ff4799f94a;1.1;0.043;63.0;146.0;0.99066;3.13;0.72;7
f96ae243-7f29-484a-9d75-6c47e1a2bbab;12.9;0.033;54.0;170.0;0.998;3.0;0.53;5
3f1c3df5-d79d-43b5-8bc3-adee674a6db8;1.2;0.043;67.0;150.0;0.9907;3.14;0.73;7
f6d9a1f0-9435-4683-b155-48bd7de9172a;1.1;0.043;63.0;146.0;0.99066;3.13;0.72;7
e08e5fe6-73e6-4d60-8b09-c83b8111da83;1.2;0.079;17.0;137.0;0.99307;3.2;0.42;5
cc28be90-31d6-4a3f-b53d-b009e373a7cd;2.3;0.03;11.0;103.0;0.99106;3.06;0.42;6
617ea1e6-8cd8-4a95-b91a-2b06bdf8d85a;10.0;0.052;36.0;131.0;0.99696;3.08;0.46;5
4e97e22e-149c-4c37-8215-260414f18298;2.3;0.03;11.0;103.0;0.99106;3.06;0.42;6
f325b750-3ce4-4083-a082-cf037fb99fd4;1.2;0.079;17.0;137.0;0.99307;3.2;0.42;5
8b541f28-4ecb-4381-afa1-320a66253dfc;1.4;0.037;28.0;160.0;0.99167;2.95;0.45;6
5ff9f399-2de0-4cce-83d6-8972be3f11fa;14.9;0.048;59.0;240.0;0.99902;3.13;0.45;5
eb332dbd-022a-426e-a59f-285b842c2a1d;1.8;0.021;17.0;80.0;0.98992;3.15;0.46;7
de6ca057-4662-44f6-8a6a-405f6dc828b4;1.8;0.028;39.0;132.0;0.99182;3.34;0.46;5
e1cf2dfe-b28d-498a-abf3-03f8d97ee2b1;7.0;0.043;60.0;207.0;0.99556;3.16;0.49;6
fe8416a1-f5e3-4d0e-94c8-017b19df183b;8.6;0.034;25.0;135.0;0.99582;3.33;0.59;6
a0fdff76-e094-4711-883f-7f7e5da04ec4;1.8;0.028;39.0;132.0;0.99182;3.34;0.46;5
fcf0b6e8-d11c-4a33-a9e0-44fb6c97b215;1.1;0.032;29.0;80.0;0.98972;3.23;0.36;6
a468c3ea-4ceb-41bd-ab45-2ca40de31e81;1.3;0.026;10.0;56.0;0.99352;3.46;0.45;5
f12e28a6-afe7-408d-ab5f-2a6a0a785b51;4.9;0.035;31.0;185.0;0.9946;3.15;0.49;5
e27088fc-003f-4cdd-a68f-6b9a67574b35;1.9;0.043;70.0;154.0;0.99273;3.18;0.52;5
9e37e5c3-aaf2-473e-bd31-e4f2098c1455;10.4;0.038;85.0;182.0;0.99628;3.04;0.44;6
d13920e9-463f-43b8-a830-a784df465198;10.0;0.039;74.0;227.0;0.99582;3.18;0.5;5
e86d4377-2e43-449f-9a36-db144cbc5c57;8.6;0.037;63.0;206.0;0.99553;3.18;0.5;5
1f60c62d-5387-45ad-9311-b665f5ac9465;1.7;0.014;45.0;104.0;0.98914;3.4;0.56;7
de7d9d70-da58-463f-9034-3c419245dd59;1.7;0.156;49.0;106.0;0.99354;3.1;0.37;6
395f585f-5a3f-4193-9539-36c9c9d8e8bf;18.95;0.053;36.0;174.0;0.99976;3.2;0.5;5
da3d489b-10bb-4402-a5da-ee0d0bbf6556;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
24e3b8b7-7a34-4f97-96c3-f555c1fe75d4;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
1f7652c9-3d58-482d-959c-da3982d33b50;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
a4832347-efc4-41a5-9646-303e4e599f9a;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
42ef61b2-941b-4040-950d-68781a68380c;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
4bd3ea57-3cd3-4413-b2a3-5f43a2dfaa71;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
3ff80991-80f2-4ed9-b88d-72144b6f1268;0.7;0.039;15.0;89.0;0.9919;3.22;0.43;6
12fdc435-1624-4702-87df-1b5dbc0ebefb;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;7
2712caa2-8e13-4700-977c-a96652660e96;1.4;0.068;25.0;154.0;0.99499;3.2;0.48;4
3661e2e7-a6d6-4525-8711-6514c741e993;13.3;0.05;47.0;132.0;0.99655;3.34;0.42;6
c5a3033b-cdd3-4a17-a8a2-572436f92b1f;8.5;0.059;24.0;152.0;0.99615;3.46;0.64;7
fccdb2af-d9dd-493a-8ee1-4eccec8280ee;1.5;0.038;32.0;144.0;0.99296;3.2;0.55;5
2094dc67-b0e8-4113-bee3-45584a97a654;11.7;0.048;49.0;147.0;0.99482;3.22;0.38;5
d795c7b8-77db-4e9f-b916-6d098cb96acc;5.0;0.028;12.0;107.0;0.99079;3.48;0.88;7
d2c21c25-3546-47c1-8a16-89ddd1fd4d66;1.2;0.042;18.0;167.0;0.99366;3.24;0.39;5
2375e2ee-f7e1-4614-bd62-490aa5a9b293;2.1;0.046;28.0;208.0;0.99434;3.23;0.64;5
6ab11b93-59ae-4b62-9200-8d1e979e4eb0;1.4;0.023;56.0;115.0;0.98958;3.18;0.7;6
df5bda48-1220-44cf-b972-e3e81d8577d8;2.1;0.046;28.0;208.0;0.99434;3.23;0.64;5
012dbeab-073c-4472-82a6-c6cfd3386e4a;16.0;0.034;58.0;185.0;0.99938;3.34;0.6;6
80214bba-4c6a-4c6d-bc6d-a6afc1b3d52a;1.1;0.042;51.0;132.0;0.99059;3.18;0.74;7
52c4066c-5758-47c8-ba20-0add39ea8d56;15.3;0.031;64.0;185.0;0.99835;3.31;0.61;5
faa75411-bc1a-483f-9c2c-b26b08313bb9;1.4;0.023;56.0;115.0;0.98958;3.18;0.7;6
df3e5d2f-897d-47bc-9e73-6998bab55af1;2.8;0.025;37.0;107.0;0.99159;3.31;0.63;7
e20f068e-68c7-47e5-8bac-14542cc94842;2.8;0.025;37.0;107.0;0.99159;3.31;0.63;7
244f81d6-ca86-42a2-b84c-d381d766d787;0.9;0.019;4.0;28.0;0.98931;3.2;0.36;6
5f68c5c2-a74b-44db-a0dc-5b3e9b4bf3cb;2.5;0.028;22.0;157.0;0.9938;3.48;0.49;6
52a3d6c4-fd1f-4b12-b700-db45acd4120b;8.1;0.024;47.0;202.0;0.99558;3.13;0.46;6
afc84819-263c-4971-b319-a02bd9757d76;8.2;0.024;53.0;209.0;0.99563;3.12;0.46;6
c991fd82-7221-4068-8d5a-1efda2e3eae2;0.9;0.019;4.0;28.0;0.98931;3.2;0.36;6
dc8a96cf-e594-4ebd-b527-03f139d726be;11.1;0.053;44.0;177.0;0.99691;3.18;0.67;5
39341c58-06e7-4abd-8921-c35d447bac6d;7.8;0.038;61.0;219.0;0.9959;3.19;0.5;5
9b59b734-6c94-4c78-8026-e58655db749c;2.8;0.025;37.0;107.0;0.99159;3.31;0.63;7
0bdde949-bfbf-46c4-8b99-ea6dfd12432d;10.1;0.05;29.0;140.0;0.99628;3.07;0.4;5
c332607d-55b7-4e96-9a78-c66ac79723b7;3.2;0.021;20.0;80.0;0.99076;3.39;0.47;5
b51fa390-b509-4a37-af38-55562b1ab1c5;14.2;0.039;47.0;129.0;0.99678;3.28;0.72;7
58aecfcf-228d-4e81-844b-8aef72412406;14.2;0.039;47.0;129.0;0.99678;3.28;0.72;7
d97b6286-0dee-404c-9ca4-004a986b84ff;14.2;0.039;47.0;129.0;0.99678;3.28;0.72;7
3660fb1d-e4f5-426d-80cb-b3cae0124371;2.9;0.026;48.0;126.0;0.99089;3.22;0.38;7
66d2d213-925e-4828-b50a-9fd874681d75;6.0;0.063;31.0;150.0;0.99537;3.1;0.47;6
579b538c-9900-4c06-a4ed-b4f9d69e23e1;20.4;0.041;40.0;144.0;1.0002;3.14;0.38;5
8a74e9f3-0a2b-4f00-ba27-e1cda4c3af00;10.1;0.05;29.0;140.0;0.99628;3.07;0.4;5
9b48c924-8f43-4dba-ac17-43067fdb6557;2.9;0.026;48.0;126.0;0.99089;3.22;0.38;7
ccdcb443-60d2-4dd8-a52f-130e2b6b9ae7;14.2;0.039;47.0;129.0;0.99678;3.28;0.72;7
7bff9b65-a38d-4b3c-a36d-2d3fbb956b55;3.2;0.021;20.0;80.0;0.99076;3.39;0.47;5
f123fa22-57f4-4dea-b91d-89b96b9798d5;0.95;0.033;89.0;159.0;0.99332;3.34;0.42;5
20a8963c-377f-4b9c-b338-ae208e5a7d0f;1.7;0.033;36.0;136.0;0.99316;3.44;0.51;7
2e0b2ac9-267d-4e87-9118-8e26bd035223;1.7;0.029;39.0;128.0;0.99272;3.37;0.41;7
16187c76-4051-446e-a4fa-1770cdb23a69;9.0;0.03;42.0;219.0;0.99636;3.47;0.46;6
6c3e998c-1848-4429-bbe6-e358070a93dd;1.3;0.044;72.0;197.0;0.99202;3.56;0.43;5
d54ac8e3-2c28-4678-92d0-6462fd153093;1.4;0.027;23.0;109.0;0.99148;3.3;0.36;6
57c3900b-4eaa-4fee-a463-69e4b9a86c9c;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;7
7aa7c7c9-393f-43bd-8881-877ca2b01507;16.0;0.065;61.0;186.0;0.99884;3.13;0.45;5
72695df4-b754-4c4e-a1e7-0290eaae5563;11.4;0.034;40.0;174.0;0.99773;3.2;0.44;5
9781aefa-74dd-45d8-b268-49b29a441cb5;14.35;0.044;27.0;191.0;1.00013;2.96;0.88;5
88fdab92-24fb-40f7-b5d0-bd3a10156285;2.1;0.062;26.0;87.0;0.98974;3.1;0.47;6
c203cc61-aa0c-4bd0-a849-60fd86fe7b16;11.4;0.034;40.0;174.0;0.99773;3.2;0.44;5
4bd27437-2d82-4af4-b66b-a98c67b7449c;14.35;0.044;27.0;191.0;1.00013;2.96;0.88;5
29d99d5f-164f-4dd0-918f-50967e6b0ce4;1.1;0.023;42.0;104.0;0.99112;3.28;0.53;6
66590ace-8b5d-4be8-9b1c-c9b296ca4906;1.1;0.034;36.0;84.0;0.99136;3.05;0.55;6
f242b1d9-2956-4c5c-a546-557a2fea63fa;1.2;0.028;28.0;89.0;0.99132;3.14;0.61;6
81fa073a-9caa-4e74-9eb9-c2dc0021ce59;15.8;0.042;55.0;158.0;0.99642;3.24;0.37;5
0f1c8cf4-4daa-4503-ac28-b80c52a3c302;5.2;0.066;14.0;91.0;0.99488;3.17;0.8;5
3df2e90e-30e6-48a8-b4a0-1a09ea2d8b59;5.2;0.047;24.0;151.0;0.99527;3.22;0.47;5
dd5daf6f-7980-489e-b832-def037407d26;9.6;0.119;56.0;178.0;0.99578;3.15;0.44;6
3bf4d9e3-106c-45d2-ab33-84a1bca7097b;5.2;0.048;38.0;113.0;0.99352;3.33;0.44;7
023a4c85-e7ea-44a6-b9c1-e83c48072704;1.2;0.046;9.0;71.0;0.99199;3.7;0.68;7
486d1f22-26f7-41d9-8594-fc6e158f095b;0.8;0.037;43.0;127.0;0.99198;3.24;0.51;5
da0fc597-9744-44df-9caf-0945aea5e31a;14.45;0.057;29.0;144.0;0.99756;3.33;0.54;6
6d16f0df-b18d-4e07-8570-bb35e9d6b8a4;9.6;0.119;56.0;178.0;0.99578;3.15;0.44;6
aa8955d5-f773-4ce3-9c02-8797b6fecf06;6.9;0.066;43.0;162.0;0.99561;3.11;0.53;5
03a2235d-066a-4aca-b9b6-0641f87c8080;3.4;0.069;25.0;146.0;0.99347;3.18;0.4;5
8e4af62e-dd9d-4f4d-aff9-129dc46725f8;2.3;0.018;45.0;80.0;0.98936;3.06;0.34;7
f98b6935-4b70-452f-9173-e61e93255441;11.0;0.042;45.0;148.0;0.99786;3.14;0.46;5
f408a824-553a-4569-9e76-f66aa6a37a3f;5.95;0.081;76.0;303.0;0.99705;3.4;0.57;5
645e4eb4-ef29-40cf-b550-448441ece3bd;5.1;0.034;71.0;204.0;0.9942;3.23;0.69;5
ad88738c-193d-455a-81d8-4196eb904a58;5.4;0.039;60.0;196.0;0.9948;3.19;0.78;4
