id;fixed acidity;volatile acidity;citric acid;alcohol
faa75411bc1a483f9c2cb26b08313bb9;6.4;0.22;0.34;11.7
df3e5d2f897d47bc9e736998bab55af1;6.7;0.3;0.29;11.3
e20f068e68c747e58bac14542cc94842;6.7;0.3;0.29;11.3
244f81d6ca8642a2b84cd381d766d787;7.1;0.2;0.3;12.0
5f68c5c2a74b44dba0dc5b3e9b4bf3cb;7.2;0.2;0.36;10.6
52a3d6c4fd1f4b12b700db45acd4120b;8.9;0.26;0.33;10.8
afc84819263c4971b319a02bd9757d76;7.5;0.25;0.32;10.8
c991fd82722140688d5a1efda2e3eae2;7.1;0.2;0.3;12.0
dc8a96cfe5944ebdb52703f139d726be;6.3;0.27;0.46;9.4
39341c5806e74abd8921c35d447bac6d;6.5;0.3;0.39;9.4
9b59b7346c944c788026e58655db749c;6.7;0.3;0.29;11.3
0bdde949bfbf46c48b99ea6dfd12432d;6.6;0.36;0.52;9.4
c332607d55b74e969a78c66ac79723b7;6.15;0.21;0.37;12.0
b51fa390b5094a37af3855562b1ab1c5;6.5;0.18;0.41;10.3
58aecfcf228d4e81844b8aef72412406;6.5;0.18;0.41;10.3
d97b62860dee404c9ca4004a986b84ff;6.5;0.18;0.41;10.3
3660fb1de4f5426d80cbb3cae0124371;6.6;0.26;0.21;11.3
66d2d213925e4828b50a9fd874681d75;6.6;0.35;0.35;9.4
579b538c99004c06a4edb4f9d69e23e1;6.5;0.28;0.28;8.7
8a74e9f30a2b4f00ba27e1cda4c3af00;6.6;0.36;0.52;9.4
9b48c9248f434dbaac1743067fdb6557;6.6;0.26;0.21;11.3
ccdcb44360d24dd8a52f130e2b6b9ae7;6.5;0.18;0.41;10.3
7bff9b65a38d4b3ca36d2d3fbb956b55;6.15;0.21;0.37;12.0
f123fa2257f44deab91d89b96b9798d5;4.5;0.19;0.21;8.0
20a8963c377f4b9cb338ae208e5a7d0f;8.0;0.24;0.26;10.4
2e0b2ac9267d4e8791188e26bd035223;7.8;0.17;0.23;10.7
16187c764051446ea4fa1770cdb23a69;7.0;0.24;0.24;10.2
6c3e998c18484429bbe6e358070a93dd;5.8;0.6;0.0;10.9
d54ac8e32c28467892d06462fd153093;5.9;0.445;0.26;10.5
57c3900b4eaa4feea46369e4b9a86c9c;6.7;0.28;0.28;11.7
7aa7c7c9393f43bd8881877ca2b01507;6.8;0.44;0.2;8.6
72695df4b7544c4ea1e70290eaae5563;7.2;0.24;0.27;9.0
9781aefa74dd45d8b26849b29a441cb5;8.7;0.31;0.73;8.7
88fdab9224fb40f7b5d0bd3a10156285;8.2;0.32;0.26;12.8
c203cc61aa0c4bd0a84960fd86fe7b16;7.2;0.24;0.27;9.0
4bd274372d824af4b66ba98c67b7449c;8.7;0.31;0.73;8.7
29d99d5f164f4dd0918f50967e6b0ce4;7.5;0.13;0.38;11.8
66590ace8b5d4be89b1cc9b296ca4906;9.2;0.14;0.37;11.6
f242b1d929564c5ca546557a2fea63fa;7.4;0.2;0.37;11.8
81fa073a9caa4e749eb9c2dc0021ce59;6.1;0.15;0.35;10.6
0f1c8cf44daa4503ac28b80c52a3c302;7.6;0.23;0.4;9.7
3df2e90e30e648a8b4a01a09ea2d8b59;8.1;0.33;0.22;10.3
dd5daf6f7980489eb832def037407d26;7.15;0.17;0.24;10.2
3bf4d9e3106c45d2ab3384a1bca7097b;6.7;0.12;0.3;10.1
023a4c85e7ea44a6b9c1e83c48072704;5.7;0.18;0.36;10.9
486d1f2226f741d98594fc6e158f095b;5.8;0.15;0.28;9.3
da0fc597974444df9caf0945aea5e31a;6.6;0.23;0.29;10.2
6d16f0dfb18d4e078570bb35e9d6b8a4;7.15;0.17;0.24;10.2
aa8955d5f7734ce39c028797b6fecf06;7.0;0.34;0.39;9.5
03a2235d066a4acab9b60641f87c8080;6.4;0.68;0.26;9.3
8e4af62edd9d4f4daff9129dc46725f8;7.3;0.22;0.31;12.9
f98b69354b70452f9173e61e93255441;6.4;0.28;0.27;8.7
f408a824553a45699e76f66aa6a37a3f;6.9;0.4;0.22;9.4
645e4eb4ef2940cfb550448441ece3bd;6.8;0.19;0.23;10.1
ad88738c193d455a81d84196eb904a58;7.1;0.23;0.24;10.0
192190ff82be4396b5b35c36bd971419;6.45;0.14;0.42;11.1
4cd12c1653f548cdba7f53f2f74e6264;6.5;0.15;0.44;10.3
4d7cf49d547541988007d68c517a2c62;7.1;0.15;0.34;12.2
e5eb7fb31e464299af16c7f6fd53166c;6.7;0.33;0.34;9.3
37ca9312f8f3452197aa75cb2144c819;7.2;0.3;0.26;11.3
581e6314801c425999b23a15e4ccea2c;7.0;0.23;0.33;10.8
d0a52611df2b420397f4ac21327ca154;8.0;0.13;0.25;11.2
a0103300cf9743debcf2086e0b20c8f6;6.2;0.21;0.34;12.5
6e27f809be1f44d5ba9e3b89a018d82f;8.3;0.4;0.41;9.3
e6e0269e391a4d6fb628b14ea064b063;5.9;0.34;0.31;12.9
7fc8830722b4457ab4871edbaa176be4;6.6;0.12;0.25;11.2
512c15c87e7948838018c548641ce70d;9.6;0.655;0.21;12.6
25911d6165e7438f95aa13355cb0eec5;6.8;0.26;0.4;9.3
405edaacf266479caa0f92666cbc90ca;5.9;0.34;0.31;12.9
95db370054b84a1bbc8f8a19810c6328;5.9;0.3;0.3;12.9
7656debddadd4c4191d1463aac66696b;7.0;0.15;0.3;9.5
1f0d27f6434d47e69b411117084cd136;7.9;0.37;0.31;11.9
84b3c0bfa0184611b73f33017245b4ab;7.2;0.35;0.25;10.3
452328465d6b4f5c905482b14546b32e;7.2;0.32;0.24;10.3
0347b39d6b5c42cbb66ffb6182a7f58d;7.6;0.1;0.33;11.2
38da6944d5ba4ff7beb3cfff8c652475;6.2;0.25;0.31;12.0
14a794210fd3448aaefb1a1291738985;7.1;0.31;0.17;9.6
d2eddb2d9aad4ef29d7cd45dbf8584fb;7.6;0.18;0.28;9.2
e81ce465708b42c781fcb8a384651265;8.0;0.17;0.29;12.9
1f7d101d961c42ad8539c94c405d7bb1;7.2;0.19;0.27;9.3
c80816cdf34445ec9b95b75b88f78fe4;7.6;0.32;0.25;12.1
f0877cd8f2674fcf88bdbb1fd20b840e;7.1;0.31;0.17;9.6
585708571e56487cb4972a99a543c575;6.6;0.21;0.29;11.2
ac63e74e44dc4ed28e2c688c298b45fe;7.0;0.16;0.36;11.2
8886916d75d74951a39ae25b5a149f49;8.0;0.17;0.29;12.9
ae780ada54e347c7b63689e2217b8415;6.6;0.24;0.38;9.2
aa5f319e677046f5b43fda8afb128d22;7.2;0.19;0.27;9.3
6d425858a75b439d9f53b8e7a467d371;7.6;0.18;0.28;9.2
18798b402a61465f8514e2185c6cfe64;6.9;0.3;0.25;9.3
6f14fdd74eac436c84ab5d1d56d591b6;6.2;0.28;0.27;10.7
5cb0107c60cd47ceb21ae6571abb9f96;6.9;0.31;0.32;9.8
b55d101d1efe46ec8a8d101f80fb506a;6.7;0.23;0.25;10.3
002b3cfc94c54756b6def73b872b17ab;6.2;0.28;0.27;10.7
9a598dd25e414dad9f7b13450194f604;5.7;0.23;0.28;11.3
674b2dc8467e4331989aca242b9552b5;6.5;0.22;0.5;8.8
8c3664855d574bbdba7b1ef765e0e60f;7.0;0.18;0.37;10.8
cb4eb79af2b746c0916ffd9adc8c4b26;6.9;0.31;0.32;9.8
53df60c1119b4b1d864e3e1d8fe12de9;6.9;0.3;0.25;9.3
df1f78dc1b7b4be0a61053bf7e26e919;6.5;0.46;0.31;11.5
c47f0b56d0b94c74a68b1f54820ffd9d;6.5;0.23;0.36;8.8
483786b625b64021bfb1edcbc347b54b;6.5;0.23;0.36;8.8
7d621c98dad447708dcb1c8452e76537;6.5;0.23;0.36;8.8
a4fa40d631a84e2e9202c000f8384639;6.6;0.26;0.38;9.4
0424c1007dbc41a58fee8b0608bd6eae;6.7;0.26;0.39;9.4
b01c6f7296d14017b0063d59dfed7898;7.5;0.28;0.39;9.6
f5c7de04e5ec4a8bbb45f929cb1ba0c5;6.5;0.23;0.36;8.8
f82a7403e96045fb9e390f3e80d52eab;6.8;0.23;0.42;9.3
49fc3fdfec7b449aab7e7a8c25cc4e25;7.8;0.25;0.34;8.9
f64104e68bde46b9993dfdbc971d48aa;7.8;0.25;0.34;8.9
edc35d6425c94a77bb538236a7b017ea;5.6;0.2;0.22;10.0
92e4e1a9f6d84ed4b5a7ccde3b52b69c;6.4;0.21;0.44;9.1
82a0e6aadb3842e180df25be98ad0096;6.8;0.23;0.42;9.3
ac8f0a97114e4bbeb7f5f71123432f3a;6.8;0.24;0.37;9.4
d40ae8e8fec34d9a9634c7d692f08364;7.8;0.25;0.28;10.1
e72edb2385a545b691d5e463c0592d45;7.8;0.25;0.34;8.9
838ca24aa1784c498725f2deb6c2b6a1;6.8;0.16;0.29;10.8
7fdd7181fb1242cba9f3e9fa5b6d91e0;5.2;0.28;0.29;10.0
244d46d64ddc447fa9abd5faa9a3da3f;7.5;0.18;0.31;10.9
3f11553a08d64c05914546957ed422b6;7.5;0.26;0.3;12.0
95d744fdaaf04f4bb71f4969fcac5bfc;8.2;0.37;0.64;9.3
154ef1e8d9e14f5eaa537e5023e2d719;7.6;0.4;0.27;12.3
d3789a9386e64301b4ac69dc5181216e;7.5;0.26;0.25;10.4
cd9985b735654949952644f5116b3358;7.5;0.18;0.31;10.9
d62a12bfc4f847c0ab37df6bc6d4749a;6.9;0.23;0.32;10.5
2764719d223b4793812b21e390639c99;5.3;0.2;0.31;9.8
c176d6a707e64848bd75d858d599af18;6.5;0.17;0.31;10.5
c9672dd48130484bab70f49dddda4445;6.5;0.35;0.28;9.9
a86a147443b943c2b10378a51b1b4e49;6.5;0.29;0.31;11.4
72f97e8490ab4c9dbc3fb88f4212d1b0;6.8;0.3;0.22;9.2
c3de4f1576b2478996244736c4fefc2c;7.9;0.51;0.36;9.7
e6a833a706a944eea3cb28f2e78385f9;7.9;0.51;0.34;10.0
ed9c45b083504ef6a3c7876a759abea0;6.5;0.29;0.31;11.4
328df79064ea47c0ad7d0499f9b16167;7.1;0.29;0.28;10.3
ee9bea1a2a594ea8b08de255720ad434;6.5;0.35;0.28;9.9
a40235c769864492bcdf7aeaf599b9ad;6.5;0.17;0.31;10.5
395d8e1dc76c40cf95756d9939d31b87;7.4;0.2;0.28;9.8
6adfd9aafcdb445099059cf779e7111d;6.9;0.615;0.42;9.3
bb221953f6af433d81cf24c3b3216e5f;6.8;0.32;0.28;12.4
649df426d2db41eb9d810390f5d8a97e;6.3;0.2;0.19;9.3
9a51402839cd450c87c57a42a8645907;6.9;0.615;0.42;9.3
99d681db9c1c4faba40830a6060d4fd2;8.0;0.23;0.28;9.5
50b9b2562c7c44e7bca1924ae116d61d;6.7;0.27;0.33;10.5
7dbdcb15aa3e4ae7a0b5ca1fb1be4d69;6.7;0.27;0.33;10.5
f1f5faf97198483e8ec71634f5895bed;6.7;0.44;0.22;12.8
fae6253c960f444594ea66f967dac5b0;7.0;0.34;0.3;10.8
8c520f6f70ac497b960fd9b4bd80d70e;7.3;0.26;0.33;10.0
22860b650522433db061244b69b5477c;5.8;0.17;0.34;11.8
01b288ac0c4c4b31a46ffe40c7d3d88c;7.3;0.26;0.33;10.0
25cac05fadd14d179df8682de84d218b;5.8;0.17;0.34;11.8
c7983f945b804442a525fc019d199c91;6.8;0.17;0.36;12.0
32b7612daf0c4efb9ff0bca142a4d570;7.1;0.43;0.3;12.6
02469f269f7842aa877dc89979b6a97e;5.8;0.315;0.27;11.9
1352ce16d3d44758a40e6a5f00f975d4;5.9;0.17;0.28;10.6
9f5a7aa2b4f548afbc70bb6cca1230ed;6.6;0.34;0.18;9.2
1ac8c1a74c39453bb98f58f1e11defeb;8.6;0.33;0.34;10.0
438d433d69524d7ca5b2d8fa53d710a5;5.6;0.12;0.26;9.2
e3495d9066384d04921ccab5e22d08b2;5.8;0.13;0.26;9.3
692ce459b1db418a84cf75841c601ba1;7.7;0.18;0.35;10.2
0210bd33037d4b2e8f5fc17aa76abe08;7.7;0.16;0.36;10.2
12d97791e0f946e4a530aaf4fe86be0f;6.0;0.26;0.15;8.7
4731532274a6445d8fe0b5791b60b8ef;7.3;0.32;0.35;10.7
102faf5ff8da45b584c4f163279a03c0;7.7;0.3;0.34;12.1
812c5da0e72144bdb61ad74b9bd506c5;7.9;0.16;0.3;9.5
6269307c69184589974eb5d26a3fd9cc;6.4;0.27;0.29;11.2
0ca701888da948508b80f9ab1f4b7919;6.9;0.16;0.37;12.0
c972f043ca1f4506a58b86289db0ade7;7.9;0.16;0.3;9.5
b24d92c9e3d6428686f483be04e51bc0;7.7;0.3;0.34;12.1
fbccac8be7944218891a459879af860b;7.3;0.32;0.35;10.7
5fcb65d84bcf40728b5cadc7708e6919;6.4;0.44;0.44;8.8
7fc815740fe34bd384973ac588fb3986;6.3;0.2;0.24;10.8
1bd78d4fdc30498bba2e85d8c862adee;6.2;0.29;0.32;13.1
a3a41a2c83e04ec98e4dd4903a47d3b3;7.6;0.39;0.32;12.5
c4ea99c2921843b8adcec85852ab039a;7.0;0.36;0.32;11.7
3da56c531b0c4eb78b38c05872ed1296;7.0;0.36;0.32;11.7
f3c16afa8343419a8dffe3b6a02c9fd7;7.0;0.36;0.32;11.6
7699685d9ddd48a2b6855b364c30b61f;7.6;0.2;0.36;11.3
f94cb3bcd5b348cab44247723a8af860;7.6;0.39;0.32;12.5
6184db3224714660b5053087fc3af8fd;6.7;0.2;0.37;11.4
211a93914c1f49f0a83bcc7cb953282a;6.2;0.235;0.34;12.2
64b5a8d2adb64e7ea7ababeb3fb0d734;7.8;0.965;0.6;11.7
ae83869c0b8b4a8fb0ad7b83dd3bc84d;7.1;0.2;0.31;10.4
09bdafb85ef743f3b8d1169241f4f02b;7.1;0.2;0.31;10.4
cf24a30ccaac4ea78cd7db1633d29a42;7.1;0.2;0.31;10.4
69269db9ea7c46edab41798472ebdad2;6.4;0.24;0.25;9.1
7b92768d6abe48df95c1a1401c4cc972;8.0;0.3;0.36;12.2
caa73b52c77b407b8c7378067e21266f;6.4;0.24;0.25;9.1
d4e37fceed0a4f788d4fef46f32ec8bc;6.9;0.4;0.42;9.4
c212d084761c4bf3b950900a7edcd2b3;6.9;0.4;0.43;9.4
29537876ecaa4e8b9713fb96a8caebfc;7.1;0.2;0.31;10.4
42d2d9cdb3ba4839908ab0f77f971696;6.6;0.25;0.51;9.2
674ea0d789ee4f9387d400cfec55ae30;6.8;0.26;0.44;9.4
bc9ce394e3024c2286e726f971a25174;6.5;0.37;0.3;13.5
0226a30c952c49ee87d689cab8981764;6.8;0.35;0.53;9.4
aaed3f185244489a86a0e20c87fb779c;6.4;0.22;0.32;10.9
eb4f37e74aa44e87949b7d8b6816131d;6.5;0.37;0.3;13.5
c948da6e178c4cf3b4095d675295c7fe;6.8;0.35;0.53;9.4
ba1748312c1e4ea490847c0131319e73;6.9;0.31;0.32;11.4
01ae93b9da3e41d6bc93db6a9d32bd2d;6.7;0.16;0.37;12.4
a906b0afe27848d5abd9f44b07628935;6.6;0.25;0.51;9.2
4800b1423f77432ebcbec261fec73cf5;6.8;0.26;0.44;9.4
eb38f8c4ec1c4673a52a22a042f256df;5.6;0.15;0.31;10.5
750186ef2e014cf88d533601f35fe32b;5.5;0.15;0.32;11.5
e0f04a184c6b403fb5b517fd62f70485;6.4;0.22;0.32;10.9
77472770fe324774828739200113e243;7.3;0.2;0.26;10.8
7604008924cd4041b3237ad74cc8e51f;7.5;0.17;0.71;8.9
c5c80d8e5f3f42d6ab41dd4acfb874ce;7.5;0.18;0.72;8.9
7f9d302dd1e048f49c90fd22c4d2dcaf;7.0;0.27;0.48;9.4
49305381da3648d096f2fadae090db68;5.8;0.32;0.31;12.2
33866b685693486b8fb30f3ac0203f48;7.8;0.26;0.31;12.1
c73cc820882649cfbd5de0df83d019f4;7.4;0.3;0.32;10.9
e46788694c444f2aaea096c87cc0edcb;6.7;0.16;0.34;10.1
d36103c6d618404e9fd96c93a81b23cf;5.8;0.32;0.31;12.2
8af5499bb2614368a340debe4b1b11eb;6.7;0.19;0.39;13.0
cc05b066948f44429b6ca3d234f1641c;6.6;0.36;0.24;11.0
86622ca3adc54ccbab072eecb1c8c2e2;7.2;0.17;0.41;10.8
30285301d30e4ea0982800918618fd95;6.7;0.19;0.39;13.0
c5595a5a4e2347788f0fbd0e2e98b7cd;6.0;0.11;0.47;9.3
914427ca746c499abdec2e9424ba29d6;6.0;0.21;0.34;11.4
252ffe39d8244d0f92afd6a18862bf6c;6.7;0.325;0.82;9.2
27e497b4e7cb472ebab8980825ef7d8d;6.6;0.4;0.46;9.9
3645fb457c7b4f2dbb06e759ee409872;6.5;0.2;0.24;10.5
3e4a08746d5e402188e1f3be9fb8cd4b;7.6;0.27;0.34;12.4
b41e75b5fe904d0989bc1d76fc4f5cbf;7.2;0.26;0.4;9.5
2d95d881c93b423f9b5e719e2a44d490;6.3;0.25;0.22;10.5
ea4fbcbaf7414612ab5dec04309a1807;6.5;0.22;0.45;9.1
5440e3b1d5774e3f86f9e4e148aa10f3;6.4;0.14;0.31;11.5
68ff9bcc3ede4319a337983543498fa8;6.4;0.14;0.31;11.5
2634d020d6464cbdb8a7d3dacfe4d9e8;7.1;0.26;0.32;11.2
c921905949ae43758a4be707b7229a2f;6.6;0.22;0.34;10.8
133a53d0422e4c1c97ee9f2322e1b045;6.6;0.45;0.43;9.4
e3b40e68e4964b55832cf429095ff8ef;6.6;0.17;0.3;11.0
54fcebf9718c45a3a548d9c4f84b6294;7.2;0.44;0.28;11.3
1a04d87953aa429882f6462b9ebfc765;6.2;0.15;0.27;11.2
e937d6df36774600a9636357f74156ec;6.3;0.25;0.22;10.5
99ea4da06c164178841867f9ca626679;6.5;0.22;0.45;9.1
c07277c9af754132aad874dd6fad9470;7.3;0.26;0.3;10.4
2dc943a48401419dbde96f7f3707777a;6.9;0.15;0.29;11.2
27b5c620d20645bbb17ebbdd6fc6d64d;5.8;0.22;0.29;11.1
e5de13c097e34e4cadfe3d9cebc62542;6.5;0.37;0.33;11.2
6b57325822f146c384b02dd37546338f;5.5;0.375;0.38;10.5
d3c52ed957ee49e9a575ac812ab88dd8;5.9;0.2;0.4;10.0
58cd851053974a25b49670af0aecacbd;5.9;0.22;0.38;10.0
ed3f4c304f364d4c8299e8d2692b5042;8.0;0.22;0.31;10.9
68d0d49534c54ef78874036ef0d1c7ec;6.5;0.22;0.29;10.9
cf22185c7c2449a3a5f7febe036f67e5;6.9;0.15;0.29;11.2
50e9ae7c05424865b4918797b79d3b79;5.8;0.2;0.34;11.7
d2bc3a4becce45ea8daa02c287517bab;6.6;0.31;0.07;10.0
42cb0a8b7f4e44d39c776057941959e0;7.7;0.43;0.37;9.5
00af7871ee144f7cb8667323bf1e7c5b;6.7;0.24;0.29;9.0
f7b9b8f8ca9148bbbd55d0acb54c3382;7.3;0.23;0.34;10.0
6002500e9f2b4b44baf7130bda30f386;7.9;0.2;0.39;11.9
d36d2653594340d888c9b1041be8ad66;5.3;0.16;0.39;10.6
3a82f4f777a24e9a8d49d3d15aa4c15b;6.4;0.21;0.28;11.0
7663fb057a774858aa486e3f48d89f9d;6.9;0.33;0.26;11.2
f772dadd07b34cd59ff869b423f1850a;5.6;0.18;0.58;12.0
4624d2e240c74b75bb9a5f3f4528f13b;6.6;0.29;0.31;12.6
3ff9ba59c193414ba38b48bea8a922e0;6.9;0.33;0.26;11.2
998eb35a6c494776bbc56f9a4abd7f99;6.6;0.21;0.36;10.5
797044f240e84da3a7270daa7ac85b50;7.3;0.21;0.33;10.2
1cbb79eeb95e40619c6ce1245e544fa6;6.4;0.21;0.28;11.0
bde9c6dc27aa4fba93f6f9fbf14a1db1;5.1;0.11;0.32;12.2
e2528585ab5c44df830ecf77f9428817;6.5;0.15;0.32;12.3
7aa25fb9c6724511abd888f54b88f661;5.3;0.16;0.39;10.6
26ac82ef23cd42bbbdb1da4ca5ebc673;5.6;0.19;0.46;10.4
55dc4f6896df4fb9ace3ac7f5622371a;5.6;0.18;0.58;12.0
f298d6fa71db4a24ba92ebb5826f577c;6.7;0.48;0.32;12.7
09290a3a6d3e428cb0f1ac4ac20d6b96;6.2;0.23;0.23;10.6
30424cd08aa245dc8cf3a204ea9770dc;6.0;0.17;0.29;12.3
b39bb2eca4b4410aa01ce573a2891c2d;6.7;0.48;0.32;12.7
82882e6ea251435da4b1da26661ec39b;6.7;0.15;0.38;11.4
58d9ff1d26f64707a93e5581eec28f66;4.2;0.17;0.36;12.0
96d4afc2fdd14bbe93b5a2b11149b6c9;5.8;0.21;0.32;12.4
0d7d14ad8ecb4393b962d42349172fea;5.4;0.23;0.36;12.1
857a6d70832f4ba9b8d9790a999c7820;6.7;0.15;0.38;11.4
38ffb5bb5f29460390e4fe002efa6029;6.4;0.22;0.31;10.7
da4963575e0346a79e343bd7a6983337;6.5;0.15;0.55;9.3
89283836b4bd483e8b4d3200ccbdbfa4;5.9;0.32;0.33;12.7
923e971df8634c04a20ae19e0a595e72;5.7;0.37;0.3;11.7
33635797cd004f13934eac05e298c9ad;7.9;0.25;0.35;10.7
bd03f2dcdf7d40339a4c95db9bc38419;7.2;0.21;0.28;11.8
8f6b46be84544397a1613c0b312aca6c;7.0;0.24;0.3;9.9
76e7208ea2994841847e105c5bb23283;6.8;0.475;0.33;13.4
b23e1d0658c0482c87065bd88756e795;7.0;0.28;0.32;12.8
456000d9d755453cb9a5063706d71188;6.9;0.4;0.3;12.8
983cc89ab9da49b7a8294a2a26a9804a;6.6;0.41;0.31;10.5
da7210266dd14d35af3de607ff7da1cf;6.4;0.2;0.28;11.5
3ab00dbc989045dfb29680ec01383380;8.5;0.22;0.34;10.5
ceb0dab627c943ae8b4fb606330461eb;8.4;0.36;0.36;13.0
09a425d95f224c3e857e7991a2cac9bd;5.2;0.285;0.29;12.4
491c016e848e4659bc62e25b72e0d754;6.9;0.2;0.3;10.2
a3ae0d49f1654a2a959114c79be00dc2;6.7;0.42;0.46;9.0
105875e422cc4fb5a309123234f2e4cf;6.2;0.16;0.34;12.0
777f843586644942aa50c89043c216e5;6.4;0.125;0.36;11.7
02e1fcc2b7d249c8a762858178a25323;6.4;0.44;0.26;10.0
7e4e77231f1c46a2979d52cc717b679f;7.0;0.31;0.39;10.3
5e4f04fc74914f9d92d628c058fd0396;6.7;0.42;0.46;9.0
148320ba20924e20a03b7407e1b46b57;8.6;0.18;0.28;11.1
b802b97630fd4965b6742b84e6f02ae8;6.2;0.21;0.26;9.0
24ea0d69b00c4a13841119c3eb7d7f22;6.1;0.16;0.37;10.5
2f331b719dad4864a1f589c3f2d95389;6.5;0.22;0.32;11.9
9a9c2d0ee2214e529cefc12bcba0beb3;6.2;0.36;0.14;9.4
c2b5c2d3994e4c5a8d319ef4783d5785;5.7;0.21;0.25;11.4
913203d51c9a44d9a681b91692acc350;6.4;0.25;0.32;10.8
acedac3fd55b4d3e9fb561c9d1d5b4cb;7.6;0.31;0.26;9.8
3521bc7846a646a886ffd8c936a7b1a5;6.6;0.26;0.46;9.3
c4eeae1c350b490e981a5d5e62d1ae6a;5.7;0.21;0.25;11.4
ae6cdb0efffc47368911b0ec472c3c9f;6.2;0.2;0.31;11.3
6f278966ee6b479d9d46b05b3812f6fd;6.2;0.18;0.3;11.3
2f2e82891d2e4eb0acfe1abdfb273e01;6.1;0.37;0.2;9.5
2d9ec3915697477387ffce2a71367843;6.2;0.36;0.14;9.4
ea14f1c0fd9c4c2da648661da41b3394;6.5;0.22;0.32;11.9
c55d2d41301e4c6b8ef0827ac1bc12b9;7.7;0.18;0.3;9.3
1ec0ef30fffd4ce7abb3dd106f1c8ebf;6.9;0.14;0.38;11.4
34076c4b89744a85a6da5ebde8a13d06;6.9;0.14;0.38;11.4
52db3525c75d4b1984f5d4a10421ee05;6.0;0.44;0.26;12.7
27e81356889e4900ae85b98df16e5cd3;7.1;0.36;0.4;13.5
b68339c31475491da6aeb2052c5b6c54;5.7;0.28;0.28;11.2
b41b6f635d4a4a1c87a0607de04e50e0;6.4;0.16;0.32;10.7
27bd9efabbb84cc2944ce774ac232c82;7.4;0.28;0.4;10.8
9e3efd6884824e549322665adc0b25a7;6.7;0.39;0.31;10.5
49f700b55b5f4e589bcbc4b589463169;6.5;0.44;0.47;13.0
34668b9e8334419eb10fac017018bb22;6.9;0.22;0.31;10.8
bc08f902a2a943f285b4c795b6da5980;6.6;0.22;0.29;9.1
e5ca35d1b01e4ab8a065b4e008402e21;7.7;0.25;0.3;10.1
cf079bf350f94a06b00e90ddc731680d;5.2;0.155;0.33;11.9
a978ef040b8743588156b2e4c68cf34a;7.0;0.31;0.31;12.0
cefe6165f4a740929ce64b51a49e3108;7.0;0.31;0.31;12.0
485858671527455ea9f6f92bdf0d2a60;6.6;0.22;0.29;9.1
3d0c0f9aed264dc59d04972882111e67;5.6;0.21;0.4;11.6
3776c724e52e4767aa5a049ed6929c60;5.2;0.155;0.33;11.9
0f05c566b15b4b58a144a05861098a3d;6.4;0.25;0.32;10.2
ddafe0dbf7d34cecb2c00f66399247dd;6.9;0.22;0.31;10.8
1b172d40f0fd4973846f0bf750ab7ba0;5.3;0.21;0.29;9.8
e151fed3b03a4a48a32640e5bc20c973;7.1;0.27;0.28;11.4
27024377109741b6a1f02754940afa8e;5.2;0.17;0.27;9.8
4ecb237702b4466cabca6ed030c13a07;7.7;0.25;0.3;10.1
3ef6a53f427b48bf9e2bf23eb570fbfe;7.0;0.12;0.29;9.8
c235e11da35f47fe94c984fa21cd82cb;7.0;0.12;0.29;9.8
1b321b2b8d1e43c18107f562f53328fb;7.1;0.29;0.34;10.7
612847e8d4134bebb345d76562680dd5;7.2;0.3;0.3;10.6
d00423aa2c26485c869a2aa1a46fbdc0;6.8;0.26;0.46;9.3
628837ce6eac4286ab91c462c18dc7ea;7.0;0.12;0.29;9.8
5ce7df5e8d8d4b4086b979302d416083;7.1;0.29;0.34;10.7
5293f961ed8a4cf088ffb58c707a2455;4.9;0.33;0.31;14.0
ca4ad8fb3b8d468a9659036d07fa35d6;5.1;0.29;0.28;11.0
2359b0a7529144288529fec9cf5bf001;5.1;0.29;0.28;11.0
e256b0babd5d41d5a69a42938afd0081;6.8;0.26;0.48;9.4
5e775cba8d2547c1ad3224076b2f958f;6.0;0.28;0.52;9.0
59279812a9c14a1f872945d3a85d00f6;6.0;0.28;0.25;9.0
2a40b0b4a33e4ac1a70f2234095d91b0;7.2;0.2;0.22;10.0
7326a0eed8a9438fa3a9aaedc6889b39;6.1;0.27;0.25;9.0
bbdaa0fe1a1b4454afc55bc385e77685;6.0;0.28;0.25;9.0
d05cd2fb12514ac286b61bb2ca49f3b1;6.4;0.29;0.3;12.4
8d4db4095be8464b9c5e84f547fc6d10;7.4;0.35;0.24;11.3
437ff40857cd4d6d97c8294b4bec4ccc;8.1;0.12;0.38;12.0
eebbe3c4e1a642c596a6cb4fc1194b37;6.4;0.12;0.3;11.7
57b8678d614745db94a91f621b17ac74;7.2;0.2;0.22;10.0
9ed026edb04845e6b574ea99b98ce854;7.3;0.4;0.26;13.2
dd0e88a0dcf7409e818c902d1bfe6a3b;7.7;0.11;0.34;11.0
1405dcc382444d358c763df5e4fcb7a2;6.9;0.23;0.41;11.0
089590d094f84c989ffd6592d3e91d23;6.9;0.38;0.38;9.2
85af64f75055456b9e9ee3db050fc5ef;7.5;0.38;0.29;13.0
890b0f00ec4a4fa5b97ca82302b0068d;5.8;0.19;0.24;10.6
c6a975b22a1941c8845653319cdfdaf4;5.5;0.34;0.26;13.0
113377498148474e9656d2d292ab495e;6.6;0.23;0.3;9.0
886bfb65ada4492a96ee199d3210592c;6.6;0.23;0.3;9.0
f98bff2ca8e144f8ad96a72db08e381b;8.4;0.31;0.31;11.5
